-bash-4.2$ /scratch/repo/libPSI/bin/frontend.exe -cuckoo  -h 2 -x 72 -nn 6 -nnEnd 22  -e 2.4  -eStep 0.1 -eEnd 5 -t 24
#threads=72  trials=24 n=64 nEnd=4194304

6
nohup /scratch/repo/libPSI/bin/frontend.exe -cuckoo  -h 2 -x 72 -nn 6 -nnEnd 6  -e 9.4 -eStep 0.1 -eEnd 10 -t 24
e=2   |set|=64  |cuckoo|=128  2.94524  5.44025  7.92775  10.5372  13.3107  16.2056
e=3.300   |set|=262144  |cuckoo|=865075  19.752                                 00  >24.000  >24.000

nohup /scratch/repo/libPSI/bin/frontend.exe -cuckoo  -h 2 -x 72 -nn 20 -nnEnd 20  -e 2.4 -eStep 0.1 -eEnd 3.0 -t 18

e=2.000   |set|=1048576  |cuckoo|=2097152  -11.141  -8.388  -6.318  -4.790  -3.609  -2.637
e=2.100   |set|=1048576  |cuckoo|=2202009  2.093  5.395  8.878  12.299  16.000
e=2.200   |set|=1048576  |cuckoo|=2306867  7.809  14.415                                 00  >16.000
e=2.300   |set|=1048576  |cuckoo|=2411724  12.299                                 00  >16.000  >16.000
e=2.400   |set|=1048576  |cuckoo|=2516582  15.415                                 00  >18.000  >18.000


